director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes,NumberedGenre,NumberedRating,SimpleScore
John Carpenter,318.0,101.0,0.0,2000.0,47000000.0,Horror,Jamie Lee Curtis,Halloween ,157857,4400,1191.0,English,USA,R,300000.0,1978.0,7.9,12000,11,4,4
John Hoffman,52.0,87.0,9.0,818.0,37566230.0,Sci-Fi,Liam Aiken,Good Boy! ,3407,2164,48.0,English,USA,PG,17000000.0,2003.0,5.1,309,6,3,3
Malcolm D. Lee,56.0,123.0,92.0,1000.0,70492685.0,Drama,Harold Perrineau,The Best Man Holiday ,11600,5306,64.0,English,USA,R,17000000.0,2013.0,6.7,7000,9,4,3
Michael Lehmann,140.0,96.0,36.0,1000.0,37939782.0,Comedy,Emmanuelle Vaugier,40 Days and 40 Nights ,62272,3294,207.0,English,USA,R,17000000.0,2002.0,5.6,2000,12,4,3
Joseph Kosinski,469.0,125.0,364.0,12000.0,172051787.0,Adventure,Jeff Bridges,TRON: Legacy ,264186,25549,665.0,English,USA,PG,170000000.0,2010.0,6.8,30000,20,3,3
John Fortenberry,63.0,82.0,12.0,8000.0,30324946.0,Music,Will Ferrell,A Night at the Roxbury ,48458,9271,239.0,English,USA,PG-13,17000000.0,1998.0,6.2,0,5,1,3
Daniel Barnz,148.0,86.0,33.0,15000.0,27854896.0,Fantasy,Alex Pettyfer,Beastly ,64190,17396,129.0,English,USA,PG-13,17000000.0,2011.0,5.6,16000,13,1,3
Alexandre Aja,265.0,108.0,192.0,1000.0,41777564.0,Horror,Dan Byrd,The Hills Have Eyes ,129719,4500,855.0,English,USA,R,15000000.0,2006.0,6.4,0,11,4,3
Sam Weisman,75.0,98.0,39.0,593.0,22734486.0,Comedy,Kevin Grevioux,Dickie Roberts: Former Child Star ,11815,2713,117.0,English,USA,PG-13,17000000.0,2003.0,5.6,320,12,1,3
Niki Caro,113.0,129.0,51.0,427.0,44469602.0,Sport,Morgan Saylor,"McFarland, USA ",23480,952,83.0,English,USA,PG,17000000.0,2015.0,7.4,21000,18,3,3
Erik White,62.0,99.0,17.0,918.0,24708699.0,Comedy,Brandon T. Jackson,Lottery Ticket ,7991,4797,30.0,English,USA,PG-13,39752620.43638761,2010.0,4.9,0,12,1,2
Chris Robinson,54.0,105.0,49.0,680.0,21160089.0,Music,T.I.,ATL ,8522,1538,92.0,English,USA,PG-13,39752620.43638761,2006.0,6.0,874,5,1,3
Jason Moore,223.0,112.0,36.0,10000.0,64998368.0,Romance,Anna Kendrick,Pitch Perfect ,213898,12676,250.0,English,USA,PG-13,17000000.0,2012.0,7.2,36000,3,1,3
Michael Tollin,50.0,108.0,19.0,973.0,19693891.0,Drama,Marc Blucas,Summer Catch ,12993,3344,107.0,English,USA,PG-13,34000000.0,2001.0,4.9,476,9,1,2
Robert Harmon,81.0,89.0,11.0,1000.0,12693621.0,Mystery,Alexander Gould,They ,10885,4060,271.0,English,USA,PG-13,17000000.0,2002.0,4.8,814,0,1,2
Trent Cooper,37.0,89.0,0.0,690.0,15655665.0,Romance,Thomas F. Wilson,Larry the Cable Guy: Health Inspector ,9104,2135,112.0,English,USA,PG-13,4000000.0,2006.0,3.1,110,3,1,2
Gary Halvorson,44.0,73.0,11.0,1000.0,11634458.0,Family,Vanessa Williams,The Adventures of Elmo in Grouchland ,2045,2020,37.0,English,USA,G,17000000.0,1999.0,5.8,339,4,6,3
Antoine Fuqua,197.0,132.0,847.0,3000.0,27154426.0,Crime,Don Cheadle,Brooklyn's Finest ,52852,6317,138.0,English,USA,R,17000000.0,2009.0,6.7,4000,16,4,3
Fede Alvarez,543.0,96.0,201.0,394.0,54239856.0,Horror,Lou Taylor Pucci,Evil Dead ,125016,673,789.0,English,USA,R,17000000.0,2013.0,6.5,70000,11,4,3
Donald Petrie,112.0,98.0,80.0,567.0,8662318.0,Comedy,Nia Vardalos,My Life in Ruins ,15033,2016,75.0,English,USA,PG-13,17000000.0,2009.0,5.9,0,12,1,3
Paul Weitz,153.0,107.0,80.0,2000.0,7156725.0,Comedy,Judy Greer,American Dreamz ,22639,5992,217.0,English,USA,PG-13,19000000.0,2006.0,5.5,300,12,1,3
Rowdy Herrington,35.0,128.0,9.0,767.0,2694071.0,Sport,Aidan Quinn,Bobby Jones: Stroke of Genius ,3222,1727,64.0,English,USA,PG,39752620.43638761,2004.0,6.7,352,18,3,3
Neil Burger,236.0,110.0,168.0,3000.0,39825798.0,Thriller,Rufus Sewell,The Illusionist ,295375,4210,645.0,English,USA,PG-13,16000000.0,2006.0,7.6,15000,14,1,4
Noel Marshall,50.0,102.0,4.0,634.0,2000000.0,Thriller,Tippi Hedren,Roar ,1275,1262,27.0,English,USA,PG,17000000.0,1981.0,6.4,0,14,3,3
Jack Smight,41.0,91.0,22.0,669.0,48468407.52680933,Sci-Fi,George Peppard,Damnation Alley ,3701,1769,71.0,English,USA,PG,17000000.0,1977.0,5.2,903,6,3,3
Todd Lincoln,145.0,83.0,57.0,465.0,4930798.0,Thriller,Julianna Guill,The Apparition ,16268,730,108.0,English,USA,PG-13,17000000.0,2012.0,4.1,0,14,1,2
Howard Zieff,31.0,102.0,6.0,3000.0,59847242.0,Romance,Macaulay Culkin,My Girl ,55895,5433,115.0,English,USA,PG-13,16500000.0,1991.0,6.8,0,3,1,3
Steven Shainberg,105.0,122.0,30.0,21000.0,220914.0,Romance,Robert Downey Jr.,Fur: An Imaginary Portrait of Diane Arbus ,13239,25173,97.0,English,USA,R,16800000.0,2006.0,6.5,0,3,4,3
Neil Burger,236.0,110.0,168.0,3000.0,39825798.0,Thriller,Rufus Sewell,The Illusionist ,295375,4210,645.0,English,USA,PG-13,16000000.0,2006.0,7.6,15000,14,1,4
Oliver Stone,114.0,126.0,0.0,826.0,43848100.0,Drama,Hal Holbrook,Wall Street ,119150,1607,219.0,English,USA,R,15000000.0,1987.0,7.4,0,9,4,3
Ang Lee,69.0,136.0,0.0,25000.0,42700000.0,Drama,Alan Rickman,Sense and Sensibility ,78392,41059,196.0,English,USA,PG,16500000.0,1995.0,7.7,0,9,3,4
Joe Nussbaum,72.0,108.0,18.0,714.0,11702090.0,Comedy,Danny Strong,Sydney White ,37700,2785,50.0,English,USA,PG-13,16500000.0,2007.0,6.3,0,12,1,3
Vadim Perelman,158.0,126.0,26.0,638.0,13005485.0,Drama,Frances Fisher,House of Sand and Fog ,56665,2282,469.0,English,USA,R,15000000.0,2003.0,7.6,0,9,4,4
Peter Weir,96.0,128.0,608.0,49000.0,95860116.0,Drama,Robin Williams,Dead Poets Society ,277451,51609,491.0,English,USA,PG,16400000.0,1989.0,8.0,23000,9,3,4
Peter Farrelly,84.0,113.0,137.0,879.0,127175354.0,Comedy,Lauren Holly,Dumb & Dumber ,288451,2985,438.0,English,USA,PG-13,16000000.0,1994.0,7.3,0,12,1,3
Rob Reiner,114.0,89.0,0.0,227.0,92823600.0,Comedy,Bruno Kirby,When Harry Met Sally... ,149108,485,273.0,English,USA,R,16000000.0,1989.0,7.6,0,12,4,4
Sidney Lumet,79.0,129.0,0.0,844.0,54000000.0,Drama,Charlotte Rampling,The Verdict ,26310,2330,154.0,English,USA,R,16000000.0,1982.0,7.8,0,9,4,4
Todd Phillips,103.0,94.0,480.0,1000.0,68525609.0,Comedy,Ethan Suplee,Road Trip ,132963,3889,302.0,English,USA,R,15600000.0,2000.0,6.5,0,12,4,3
Brian Robbins,67.0,106.0,48.0,23000.0,52885587.0,Comedy,Paul Walker,Varsity Blues ,35312,23369,267.0,English,USA,R,16000000.0,1999.0,6.4,0,12,4,3
David S. Goyer,178.0,89.0,687.0,10000.0,42638165.0,Drama,Gary Oldman,The Unborn ,42182,12183,230.0,English,USA,PG-13,16000000.0,2009.0,4.8,0,9,1,2
Wes Anderson,487.0,94.0,0.0,13000.0,45507053.0,Romance,Bruce Willis,Moonrise Kingdom ,237848,27911,377.0,English,USA,PG-13,16000000.0,2012.0,7.8,71000,3,1,4
Jonathan Liebesman,196.0,83.0,473.0,20000.0,39511038.0,Horror,Matt Bomer,The Texas Chainsaw Massacre: The Beginning ,56269,26402,366.0,English,USA,R,16000000.0,2006.0,5.9,0,11,4,3
Cyrus Nowrasteh,24.0,111.0,19.0,241.0,6462576.0,Drama,Clive Russell,The Young Messiah ,1449,824,30.0,English,USA,PG-13,18500000.0,2016.0,5.4,0,9,1,3
Perry Andelin Blake,56.0,80.0,11.0,911.0,40363530.0,Family,Jennifer Esposito,The Master of Disguise ,18254,3058,307.0,English,USA,PG,16000000.0,2002.0,3.3,1000,4,3,2
John Whitesell,51.0,94.0,14.0,1000.0,33357476.0,Action,Leslie Bibb,See Spot Run ,7392,4194,53.0,English,USA,PG,35000000.0,2001.0,5.4,393,10,3,3
John Singleton,41.0,130.0,309.0,939.0,28734552.0,Crime,Mo'Nique,Baby Boy ,9566,3107,81.0,English,USA,R,16000000.0,2001.0,6.4,1000,16,4,3
Christian E. Christiansen,138.0,91.0,26.0,3000.0,37300107.0,Thriller,Leighton Meester,The Roommate ,29147,5349,115.0,English,USA,PG-13,16000000.0,2011.0,4.8,0,14,1,2
Dennie Gordon,78.0,91.0,29.0,861.0,27087695.0,Drama,Brittany Daniel,Joe Dirt ,41664,2543,205.0,English,USA,PG-13,17700000.0,2001.0,5.9,0,9,1,3
Sheldon Lettich,40.0,110.0,23.0,633.0,30102717.0,Action,Bolo Yeung,Double Impact ,28736,874,72.0,English,USA,R,15000000.0,1991.0,5.5,0,10,4,3
Diane English,124.0,114.0,15.0,851.0,26896744.0,Comedy,Jada Pinkett Smith,The Women ,16582,3485,125.0,English,USA,PG-13,16500000.0,2008.0,4.9,0,12,1,2
Jon Lucas,81.0,100.0,24.0,15000.0,55461307.0,Comedy,Mila Kunis,Bad Moms ,4654,18786,46.0,English,USA,R,20000000.0,2016.0,6.7,18000,12,4,3
Robert Iscove,67.0,94.0,7.0,3000.0,20627372.0,Comedy,Alyson Hannigan,Boys and Girls ,13661,3451,134.0,English,USA,PG-13,16000000.0,2000.0,5.3,487,12,1,3
Peter Kosminsky,103.0,109.0,7.0,835.0,16346122.0,Drama,Patrick Fugit,White Oleander ,25549,2572,171.0,English,USA,PG-13,16000000.0,2002.0,7.2,0,9,1,3
Karyn Kusama,300.0,107.0,45.0,24000.0,16204793.0,Horror,J.K. Simmons,Jennifer's Body ,92712,24805,294.0,English,USA,R,16000000.0,2009.0,5.1,6000,11,4,3
Nick Gomez,84.0,96.0,22.0,8000.0,15427192.0,Crime,Will Ferrell,Drowning Mona ,11768,11078,148.0,English,USA,PG-13,16000000.0,2000.0,5.6,492,16,1,3
Woody Allen,64.0,88.0,11000.0,854.0,14792779.0,Comedy,Mike Starr,Radio Days ,24256,1653,91.0,English,USA,PG,16000000.0,1987.0,7.6,0,12,3,4
Vic Armstrong,169.0,110.0,179.0,12000.0,13998282.0,Mystery,Nicolas Cage,Left Behind ,24854,15044,374.0,English,USA,PG-13,16000000.0,2014.0,3.1,31000,0,1,2
Allen Coulter,158.0,113.0,47.0,21000.0,19057024.0,Romance,Robert Pattinson,Remember Me ,113963,22088,361.0,English,USA,PG-13,16000000.0,2010.0,7.2,24000,3,1,3
Clare Kilner,46.0,101.0,6.0,812.0,14108518.0,Comedy,Dylan Baker,How to Deal ,8215,1882,95.0,English,USA,PG-13,16000000.0,2003.0,5.7,371,12,1,3
Richard Benjamin,15.0,105.0,121.0,11000.0,13854000.0,Sci-Fi,Jon Lovitz,My Stepmother Is an Alien ,21079,14677,55.0,English,USA,PG-13,20000000.0,1988.0,5.2,818,6,1,3
Jonathan Demme,68.0,125.0,438.0,18000.0,77324422.0,Drama,Denzel Washington,Philadelphia ,178731,33865,261.0,English,USA,PG-13,26000000.0,1993.0,7.7,0,9,1,4
Lance Rivera,21.0,97.0,3.0,1000.0,11540112.0,Comedy,Farrah Fawcett,The Cookout ,2385,3835,20.0,English,USA,PG-13,39752620.43638761,2004.0,3.6,177,12,1,2
Ronald Neame,42.0,108.0,38.0,940.0,48468407.52680933,Sci-Fi,Martin Landau,Meteor ,5237,1945,90.0,English,USA,PG,16000000.0,1979.0,4.9,392,6,3,2
Bruce Paltrow,65.0,112.0,28.0,555.0,4734235.0,Drama,Lochlyn Munro,Duets ,8217,1227,123.0,English,USA,R,15000000.0,2000.0,6.0,573,9,4,3
Woody Allen,109.0,112.0,11000.0,11000.0,4839383.0,Romance,Woody Allen,Hollywood Ending ,21613,12766,148.0,English,USA,PG-13,16000000.0,2002.0,6.6,762,3,1,3
Adam Rifkin,42.0,95.0,89.0,1000.0,4193025.0,Music,Natasha Lyonne,Detroit Rock City ,30682,2518,194.0,English,USA,R,15000000.0,1999.0,6.8,0,5,4,3
Susanne Bier,146.0,118.0,369.0,1000.0,2849142.0,Drama,Alison Lohman,Things We Lost in the Fire ,24104,1889,88.0,English,USA,R,16000000.0,2007.0,7.2,0,9,4,3
Kenneth Johnson,36.0,97.0,34.0,503.0,1686429.0,Crime,Charles Napier,Steel ,8687,3100,62.0,English,USA,PG-13,16000000.0,1997.0,2.8,0,16,1,2
James Gray,230.0,120.0,115.0,10000.0,1984743.0,Romance,Jeremy Renner,The Immigrant ,20616,11019,70.0,English,USA,R,16000000.0,2013.0,6.6,0,3,4,3
Jessy Terrero,75.0,92.0,29.0,939.0,13922211.0,Comedy,Mo'Nique,Soul Plane ,18271,3935,150.0,English,USA,R,16000000.0,2004.0,4.4,0,12,4,2
Amy Heckerling,54.0,92.0,143.0,1000.0,2964.0,Romance,Taylor Negron,Vamps ,7444,3086,42.0,English,USA,PG-13,16000000.0,2012.0,5.1,0,3,1,3
Lasse Hallström,84.0,93.0,529.0,1000.0,48468407.52680933,Drama,Cary-Hiroyuki Tagawa,Hachi: A Dog's Tale ,155249,4453,304.0,English,USA,G,16000000.0,2009.0,8.1,115000,9,6,4
Tommy Lee Jones,208.0,122.0,0.0,883.0,2428883.0,Western,Barry Corbin,The Homesman ,21370,2896,132.0,English,USA,R,16000000.0,2014.0,6.6,0,8,4,3
Jesse Vaughan,32.0,91.0,10.0,890.0,13571817.0,Comedy,Vivica A. Fox,Juwanna Mann ,5312,3104,40.0,English,USA,PG-13,15600000.0,2002.0,4.5,939,12,1,2
William Bindley,21.0,94.0,4.0,844.0,508867.0,Sport,Bruce Dern,Madison ,1033,3583,26.0,English,USA,PG,39752620.43638761,2001.0,6.5,282,18,3,3
Wayne Beach,40.0,93.0,7.0,1000.0,1181197.0,Thriller,Mekhi Phifer,Slow Burn ,3299,4329,24.0,English,USA,R,15500000.0,2005.0,5.9,191,14,4,3
Martin Brest,94.0,105.0,102.0,901.0,234760500.0,Action,Judge Reinhold,Beverly Hills Cop ,126464,3464,175.0,English,USA,R,14000000.0,1984.0,7.3,0,10,4,3
Chris Columbus,102.0,103.0,0.0,3000.0,285761243.0,Family,Macaulay Culkin,Home Alone ,311075,7521,305.0,English,USA,PG,18000000.0,1990.0,7.5,20000,4,3,4
Leonard Nimoy,21.0,102.0,12000.0,19000.0,167780960.0,Drama,Tom Selleck,3 Men and a Baby ,36918,21499,42.0,English,USA,PG,11000000.0,1987.0,5.9,3000,9,3,3
Sydney Pollack,94.0,116.0,521.0,13000.0,177200000.0,Drama,Bill Murray,Tootsie ,77366,14701,194.0,English,USA,PG,22000000.0,1982.0,7.4,0,9,3,3
Tony Scott,173.0,110.0,12000.0,10000.0,176781728.0,Romance,Tom Cruise,Top Gun ,219171,13069,388.0,English,USA,PG,15000000.0,1986.0,6.9,19000,3,3,3
Sam Mendes,176.0,122.0,0.0,18000.0,130058047.0,Drama,Kevin Spacey,American Beauty ,822500,19078,2715.0,English,USA,R,15000000.0,1999.0,8.4,22000,9,4,4
Ivan Reitman,27.0,107.0,425.0,742.0,111936400.0,Comedy,Kelly Preston,Twins ,87538,2151,79.0,English,USA,PG,15000000.0,1988.0,6.0,0,12,3,3
Udayan Prasad,60.0,102.0,4.0,17000.0,317040.0,Drama,Kristen Stewart,The Yellow Handkerchief ,6723,30978,36.0,English,USA,PG-13,15500000.0,2008.0,6.8,1000,9,1,3
Steven Spielberg,70.0,154.0,14000.0,852.0,94175854.0,Drama,Oprah Winfrey,The Color Purple ,60988,2592,199.0,English,USA,PG-13,15000000.0,1985.0,7.8,6000,9,1,4
Timur Bekmambetov,1.0,141.0,335.0,11000.0,48468407.52680933,History,Morgan Freeman,Ben-Hur ,62,13390,1.0,English,USA,PG-13,100000000.0,2016.0,6.1,0,19,1,3
Howard Zieff,25.0,109.0,6.0,1000.0,69800000.0,Comedy,Eileen Brennan,Private Benjamin ,18140,2419,60.0,English,USA,R,10000000.0,1980.0,6.1,855,12,4,3
Michael Apted,46.0,124.0,150.0,874.0,79900000.0,Drama,Sissy Spacek,Coal Miner's Daughter ,12974,2667,84.0,English,USA,PG,39752620.43638761,1980.0,7.5,0,9,3,4
Thor Freudenthal,111.0,94.0,87.0,17000.0,64001297.0,Comedy,Chloë Grace Moretz,Diary of a Wimpy Kid ,32002,20154,103.0,English,USA,PG,15000000.0,2010.0,6.2,0,12,3,3
John Carpenter,318.0,101.0,0.0,2000.0,47000000.0,Horror,Jamie Lee Curtis,Halloween ,157857,4400,1191.0,English,USA,R,300000.0,1978.0,7.9,12000,11,4,4
Harold Ramis,55.0,98.0,11000.0,816.0,61400000.0,Adventure,Beverly D'Angelo,National Lampoon's Vacation ,71183,3617,183.0,English,USA,R,15000000.0,1983.0,7.4,0,20,4,3
Jeff Tremaine,157.0,102.0,79.0,925.0,101978840.0,Comedy,Jackson Nicoll,Bad Grandpa ,77724,1018,162.0,English,USA,R,15000000.0,2013.0,6.6,26000,12,4,3
Tim Burton,109.0,92.0,13000.0,925.0,73326666.0,Comedy,Catherine O'Hara,Beetlejuice ,189413,1953,306.0,English,USA,PG,15000000.0,1988.0,7.5,15000,12,3,4
Tyler Perry,41.0,113.0,0.0,2000.0,55184721.0,Drama,Michael Jai White,Why Did I Get Married? ,9811,6510,100.0,English,USA,PG-13,15000000.0,2007.0,5.6,1000,9,1,3
Gillian Armstrong,27.0,115.0,44.0,23000.0,50003300.0,Family,Christian Bale,Little Women ,36624,29370,132.0,English,USA,PG,15000000.0,1994.0,7.3,0,4,3,3
Simon West,152.0,87.0,165.0,1000.0,47860214.0,Horror,Madeline Carroll,When a Stranger Calls ,34711,2452,468.0,English,USA,PG-13,15000000.0,2006.0,5.0,0,11,1,3
Shawn Levy,69.0,88.0,189.0,934.0,47811275.0,Adventure,Frankie Muniz,Big Fat Liar ,29008,3707,99.0,English,USA,PG,15000000.0,2002.0,5.4,896,20,3,3
Barry Levinson,130.0,97.0,272.0,22000.0,43022524.0,Drama,Robert De Niro,Wag the Dog ,67604,29252,218.0,English,USA,R,15000000.0,1997.0,7.1,12000,9,4,3
Jim Fall,66.0,94.0,13.0,925.0,42672630.0,Music,Clayton Snyder,The Lizzie McGuire Movie ,27580,3423,172.0,English,USA,PG,17000000.0,2003.0,5.3,0,5,3,3
Ric Roman Waugh,238.0,112.0,29.0,12000.0,42919096.0,Action,Dwayne Johnson,Snitch ,64747,15800,122.0,English,USA,PG-13,15000000.0,2013.0,6.5,12000,10,1,3
Michael Dougherty,198.0,98.0,66.0,3000.0,42592530.0,Horror,Adam Scott,Krampus ,29867,4567,181.0,English,USA,PG-13,15000000.0,2015.0,6.2,27000,11,1,3
Robert Rodriguez,154.0,104.0,0.0,4000.0,40064955.0,Sci-Fi,Jordana Brewster,The Faculty ,92074,12170,502.0,English,USA,R,15000000.0,1998.0,6.4,0,6,4,3
Brian Gibson,19.0,118.0,13.0,90.0,39100956.0,Drama,Rae'Ven Kelly,What's Love Got to Do with It ,13442,114,59.0,English,USA,R,39752620.43638761,1993.0,7.2,0,9,4,3
James Mangold,131.0,120.0,446.0,22000.0,44886089.0,Drama,Robert De Niro,Cop Land ,69576,40117,207.0,English,USA,R,10000000.0,1997.0,6.9,2000,9,4,3
Joel Gallen,97.0,99.0,11.0,11000.0,37882551.0,Comedy,Chris Evans,Not Another Teen Movie ,80305,15369,393.0,English,USA,R,16000000.0,2001.0,5.7,0,12,4,3
David Ayer,355.0,109.0,453.0,15000.0,40983001.0,Thriller,Jake Gyllenhaal,End of Watch ,181025,27788,336.0,English,USA,R,7000000.0,2012.0,7.7,38000,14,4,4
Cameron Crowe,138.0,105.0,488.0,15000.0,20991497.0,Drama,Emma Stone,Aloha ,39782,44037,172.0,English,USA,PG-13,37000000.0,2015.0,5.4,11000,9,1,3
Rob Cohen,102.0,106.0,357.0,23000.0,35007180.0,Drama,Paul Walker,The Skulls ,26846,26652,193.0,English,USA,PG-13,15000000.0,2000.0,5.6,0,9,1,3
John Whitesell,37.0,86.0,14.0,833.0,34308901.0,Crime,Greg Grunberg,Malibu's Most Wanted ,15939,4435,87.0,English,USA,PG-13,16000000.0,2003.0,5.1,0,16,1,3
Matt Williams,78.0,120.0,18.0,20000.0,33771174.0,Drama,Natalie Portman,Where the Heart Is ,27044,22383,240.0,English,USA,PG-13,15000000.0,2000.0,6.8,0,9,1,3
Rob Zombie,220.0,119.0,0.0,908.0,33386128.0,Horror,Scout Taylor-Compton,Halloween II ,36372,3226,491.0,English,USA,R,15000000.0,2009.0,4.9,3000,11,4,2
Jean-Marc Vallée,349.0,115.0,212.0,2000.0,37877959.0,Biography,Michiel Huisman,Wild ,86664,4896,252.0,English,USA,R,15000000.0,2014.0,7.1,38000,1,4,3
Dennis Iliadis,241.0,114.0,29.0,956.0,32721635.0,Horror,Tony Goldwyn,The Last House on the Left ,67822,3861,279.0,English,USA,R,15000000.0,2009.0,6.6,0,11,4,3
Clare Kilner,103.0,90.0,6.0,1000.0,31585300.0,Comedy,Jack Davenport,The Wedding Date ,38248,2666,250.0,English,USA,PG-13,15000000.0,2005.0,6.1,0,12,1,3
Rick Rosenthal,151.0,94.0,28.0,2000.0,30259652.0,Comedy,Jamie Lee Curtis,Halloween: Resurrection ,26905,5440,614.0,English,USA,R,15000000.0,2002.0,4.1,0,12,4,2
Louis Leterrier,344.0,106.0,255.0,14000.0,163192114.0,Action,Liam Neeson,Clash of the Titans ,229687,18003,637.0,English,USA,PG-13,125000000.0,2010.0,5.8,15000,10,1,3
Rob Reiner,185.0,98.0,0.0,18000.0,30857814.0,Romance,Robin Wright,The Princess Bride ,294163,20060,718.0,English,USA,PG,16000000.0,1987.0,8.1,33000,3,3,4
Denzel Washington,112.0,126.0,18000.0,18000.0,30226144.0,Biography,Denzel Washington,The Great Debaters ,47626,22745,118.0,English,USA,PG-13,15000000.0,2007.0,7.6,0,1,1,4
Nicolas Winding Refn,676.0,100.0,0.0,33000.0,35054909.0,Crime,Ryan Gosling,Drive ,431578,34337,1264.0,English,USA,R,15000000.0,2011.0,7.8,81000,16,4,4
Nicholas Hytner,65.0,111.0,13.0,818.0,29106737.0,Romance,Liam Aiken,The Object of My Affection ,15582,1450,132.0,English,USA,R,15000000.0,1998.0,6.0,849,3,4,3
Thomas Carter,50.0,115.0,49.0,116.0,30127963.0,Family,Jessie T. Usher,When the Game Stands Tall ,12596,525,64.0,English,USA,PG,15000000.0,2014.0,6.7,0,4,3,3
Wayne Wang,96.0,106.0,61.0,907.0,32645546.0,Comedy,Cicely Tyson,Because of Winn-Dixie ,8427,3462,88.0,English,USA,PG,14000000.0,2005.0,6.4,1000,12,3,3
Gina Prince-Bythewood,68.0,124.0,107.0,1000.0,27441122.0,Sport,Alfre Woodard,Love & Basketball ,14322,5135,116.0,English,USA,PG-13,15000000.0,2000.0,7.2,0,18,1,3
George Armitage,111.0,107.0,5.0,893.0,28014536.0,Crime,Minnie Driver,Grosse Pointe Blank ,73347,2044,296.0,English,USA,R,15000000.0,1997.0,7.4,0,16,4,3
Phil Traill,128.0,99.0,3.0,14000.0,33860010.0,Romance,Bradley Cooper,All About Steve ,33088,16461,143.0,English,USA,PG-13,15000000.0,2009.0,4.8,0,3,1,2
Joe Berlinger,160.0,90.0,31.0,193.0,26421314.0,Fantasy,Kim Director,Book of Shadows: Blair Witch 2 ,28964,608,457.0,English,USA,R,15000000.0,2000.0,4.0,949,13,4,2
Andrew Fleming,93.0,101.0,26.0,838.0,24881000.0,Drama,Christine Taylor,The Craft ,57140,1812,195.0,English,USA,R,15000000.0,1996.0,6.2,6000,9,4,3
Elizabeth Allen Rosenbaum,81.0,103.0,20.0,512.0,26161406.0,Family,Sierra McCormick,Ramona and Beezus ,13874,1002,52.0,English,USA,G,15000000.0,2010.0,6.7,0,4,6,3
Paul Thomas Anderson,153.0,155.0,0.0,3000.0,26384919.0,Drama,Don Cheadle,Boogie Nights ,189032,3677,560.0,English,USA,R,15000000.0,1997.0,7.9,0,9,4,4
Robert Harmon,25.0,94.0,11.0,1000.0,22189039.0,Romance,Kieran Culkin,Nowhere to Run ,17074,2210,55.0,English,USA,R,15000000.0,1993.0,5.5,466,3,4,3
Michael Mayer,46.0,95.0,15.0,1000.0,20998709.0,Adventure,Alison Lohman,Flicka ,6095,3845,76.0,English,USA,PG,15000000.0,2006.0,6.2,1000,20,3,3
Martin Weisz,161.0,89.0,7.0,919.0,20801344.0,Horror,Jeff Kober,The Hills Have Eyes II ,49721,2559,211.0,English,USA,R,15000000.0,2007.0,5.1,0,11,4,3
John Ottman,108.0,97.0,83.0,912.0,21468807.0,Thriller,Loretta Devine,Urban Legends: Final Cut ,13048,2682,227.0,English,USA,R,14000000.0,2000.0,4.1,243,14,4,2
Jay Russell,69.0,90.0,13.0,882.0,19158074.0,Family,William Hurt,Tuck Everlasting ,17983,2661,127.0,English,USA,PG,15000000.0,2002.0,6.7,0,4,3,3
John Bonito,78.0,92.0,8.0,472.0,18843314.0,Action,Kelly Carlson,The Marine ,27486,1045,284.0,English,USA,PG-13,20000000.0,2006.0,4.7,0,10,1,2
Peter Atencio,129.0,100.0,10.0,826.0,20566327.0,Comedy,Nia Long,Keanu ,15385,2958,84.0,English,USA,R,15000000.0,2016.0,6.4,0,12,4,3
Derek Cianfrance,417.0,140.0,310.0,33000.0,21383298.0,Crime,Ryan Gosling,The Place Beyond the Pines ,187170,34413,376.0,English,USA,R,15000000.0,2012.0,7.3,47000,16,4,3
Roger Donaldson,172.0,108.0,79.0,775.0,24984868.0,Crime,Luke Bracey,The November Man ,50056,3033,152.0,English,USA,R,15000000.0,2014.0,6.3,0,16,4,3
Kathryn Bigelow,388.0,131.0,0.0,10000.0,15700000.0,Thriller,Jeremy Renner,The Hurt Locker ,332065,11114,876.0,English,USA,R,15000000.0,2008.0,7.6,16000,14,4,4
Mark L. Lester,45.0,114.0,73.0,695.0,15100000.0,Sci-Fi,Heather Locklear,Firestarter ,22797,3444,96.0,English,USA,R,15000000.0,1984.0,6.0,0,6,4,3
Andrew Dominik,414.0,97.0,181.0,11000.0,14938570.0,Crime,Brad Pitt,Killing Them Softly ,111625,14025,369.0,English,USA,R,15000000.0,2012.0,6.2,20000,16,4,3
Tom Green,97.0,87.0,374.0,826.0,14249005.0,Comedy,Rip Torn,Freddy Got Fingered ,39788,2689,619.0,English,USA,R,15000000.0,2001.0,4.5,0,12,4,2
Mike Nawrocki,37.0,85.0,12.0,354.0,12701880.0,Comedy,Yuri Lowenthal,The Pirates Who Don't Do Anything: A VeggieTales Movie ,2037,568,22.0,English,USA,G,15000000.0,2008.0,5.7,175,12,6,3
Catherine Owens,68.0,85.0,0.0,468.0,10353690.0,Documentary,Bono,U2 3D ,2673,646,31.0,English,USA,G,39752620.43638761,2007.0,8.4,116,2,6,4
Douglas Aarniokoski,90.0,101.0,36.0,1000.0,12801190.0,Adventure,Christopher Lambert,Highlander: Endgame ,16340,2764,355.0,English,USA,R,15000000.0,2000.0,4.6,356,20,4,2
